nwdate,delta_Unemployment1,delta_Mortgage_rate1,delta_House_Price_Index__Level1,delta_Unemployment3,delta_Mortgage_rate3,delta_House_Price_Index__Level3,delta_Unemployment6,delta_Mortgage_rate6,delta_House_Price_Index__Level6,delta_Unemployment9,delta_Mortgage_rate9,delta_House_Price_Index__Level9,delta_Unemployment12,delta_Mortgage_rate12,delta_House_Price_Index__Level12,delta_Unemployment15,delta_Mortgage_rate15,delta_House_Price_Index__Level15,delta_Unemployment18,delta_Mortgage_rate18,delta_House_Price_Index__Level18,delta_Unemployment21,delta_Mortgage_rate21,delta_House_Price_Index__Level21,delta_Unemployment24,delta_Mortgage_rate24,delta_House_Price_Index__Level24
Mar-08,0.0124029,0.00376646,-0.014584,0.0445453,-0.026726,-0.041516,0.064077086,-0.091149658,-0.073159007,0.110200125,-0.093801522,-0.101708553,0.115605696,-0.058777,-0.129341,0.141788073,-0.041929,-0.147614961,0.111331714,-0.079920652,-0.149179399,0.091615581,-0.121370126,-0.152365324,0.094146653,-0.07815852,-0.161735924
Apr-08,0.0149978,0.0144863,-0.014929,0.042821,0.00826,-0.043306,0.076515269,-0.058995,-0.078506886,0.104572737,-0.086567907,-0.107034673,0.137558837,-0.055837,-0.135546162,0.140708863,-0.028734,-0.1578955,0.149422959,-0.047116,-0.165043201,0.102055696,-0.099439626,-0.164740714,0.115309222,-0.085806418,-0.174290654
May-08,0.0250801,0.0197343,-0.014148,0.0524808,0.0379871,-0.04366,0.096731022,-0.016614,-0.082255926,0.111954441,-0.066667253,-0.111555519,0.163393929,-0.048332,-0.14035864,0.154563786,-0.015192,-0.16590061,0.187709473,-0.013638,-0.179055628,0.132556268,-0.06440891,-0.177769527,0.138359313,-0.082992378,-0.184877296
Jun-08,0.0386855,0.0194862,-0.012911,0.078763359,0.0537068,-0.041988,0.123308699,0.0269809,-0.083503953,0.142840445,-0.037443,-0.115146806,0.188963484,-0.040095,-0.143696352,0.194369055,-0.0050701,-0.171328799,0.220551432,0.0117777,-0.18960276,0.190095073,-0.026214,-0.191167199,0.170378939,-0.06766329,-0.194353124
Jul-08,0.0461046,0.0140301,-0.012616,0.109870149,0.0532507,-0.039675,0.152691175,0.0615107,-0.0829814,0.186385417,-0.005744,-0.118181829,0.214442886,-0.033317,-0.146709616,0.247428986,-0.002586,-0.175221105,0.250579012,0.0245171,-0.197570443,0.259293108,0.00613439,-0.204718145,0.211925845,-0.046189,-0.204415658
Aug-08,0.0457867,0.00359636,-0.014043,0.13057675,0.0371127,-0.03957,0.183057547,0.075099797,-0.083230141,0.227307773,0.0204984,-0.121826039,0.242531192,-0.029555,-0.151125632,0.293970679,-0.011219,-0.179928752,0.285140536,0.021921,-0.205470723,0.318286224,0.0234746,-0.218625741,0.263133018,-0.027296,-0.21733964
Sep-08,0.0402241,-0.011057,-0.016054,0.132115404,0.00656945,-0.042713,0.210878763,0.0602763,-0.084700472,0.255424103,0.0335504,-0.126216626,0.274955849,-0.030873,-0.157859479,0.321078888,-0.033525,-0.186409025,0.326484459,0.00149931,-0.214041472,0.352666836,0.0183472,-0.232315433,0.322210477,-0.019644,-0.233879871
Oct-08,0.0416356,-0.027273,-0.01778,0.127646397,-0.034733,-0.047877,0.237516546,0.0185173,-0.087552052,0.280337572,0.0267774,-0.130858509,0.314031814,-0.040477,-0.166058938,0.342089283,-0.068050574,-0.194586725,0.375075383,-0.037319,-0.223098214,0.378225409,-0.010216,-0.245447552,0.386939504,-0.028599,-0.252595254
Nov-08,0.0509493,-0.044703,-0.018432,0.132808999,-0.083032908,-0.052266,0.263385749,-0.04592,-0.091836265,0.315866546,-0.007933,-0.135496293,0.360116771,-0.062534528,-0.174092191,0.375340191,-0.112587455,-0.203391784,0.426779678,-0.094252365,-0.232194904,0.417949535,-0.061112,-0.257736875,0.451095222,-0.059558,-0.270891893
Dec-08,0.063266041,-0.060749,-0.017738,0.155850931,-0.132725183,-0.05395,0.287966335,-0.12615573,-0.096662574,0.366729694,-0.072448894,-0.138650373,0.411275034,-0.099174806,-0.180166526,0.43080678,-0.163598552,-0.21180938,0.47692982,-0.166250416,-0.240358926,0.482335391,-0.131225874,-0.267991373,0.508517767,-0.114378001,-0.286265334
Jan-09,0.068626615,-0.063391047,-0.015241,0.182841955,-0.168843569,-0.051411,0.310488352,-0.203576917,-0.099287693,0.420358501,-0.150326235,-0.138962636,0.463179527,-0.142066215,-0.182269093,0.496873769,-0.209320872,-0.217469522,0.524931238,-0.236894143,-0.245997309,0.557917338,-0.206162951,-0.274508798,0.561067364,-0.17905985,-0.296858136
Feb-09,0.0606235,-0.04104,-0.009745,0.192516133,-0.16518076,-0.042723,0.325325131,-0.248213668,-0.094989605,0.455901882,-0.211100962,-0.134559718,0.508382678,-0.173113871,-0.178219746,0.552632904,-0.227715288,-0.216815643,0.567856323,-0.277768215,-0.246115237,0.619295811,-0.259433126,-0.274918357,0.610465668,-0.226292707,-0.300460328
Mar-09,0.0502136,-0.0059964,-0.0036778,0.179463716,-0.110427852,-0.028664,0.335314648,-0.243153036,-0.082613482,0.467430052,-0.236583583,-0.125326155,0.54619341,-0.182876746,-0.167313955,0.59073875,-0.209602659,-0.208830108,0.610270497,-0.274026405,-0.240472962,0.656393536,-0.276678268,-0.269022508,0.661799107,-0.241653727,-0.296654955
Apr-09,0.0394082,0.0185915,0.00080601,0.150245301,-0.028445,-0.012617,0.333087256,-0.197288881,-0.06402714,0.460733653,-0.23202223,-0.111904249,0.570603802,-0.178771548,-0.151579192,0.613424828,-0.170511527,-0.19488565,0.64711907,-0.237766184,-0.230086078,0.675176539,-0.265339455,-0.258613865,0.708162639,-0.234608263,-0.287125354
May-09,0.0257037,0.0231019,0.0028983,0.115325556,0.035697,0.000026473,0.307841688,-0.129483776,-0.042697,0.440650687,-0.212516684,-0.094963131,0.571227438,-0.175403977,-0.134533244,0.623708234,-0.137416887,-0.178193272,0.66795846,-0.192018304,-0.21678917,0.683181879,-0.24207123,-0.246088764,0.734621367,-0.223736141,-0.274891884
Jun-09,0.012901,0.0118682,0.0028505,0.078012926,0.0535616,0.00655482,0.257476643,-0.056866,-0.022109,0.413327574,-0.189591446,-0.076058665,0.545442978,-0.183021993,-0.118771338,0.624206337,-0.129315156,-0.160759137,0.668751677,-0.156041069,-0.202275291,0.688283423,-0.220464815,-0.233918145,0.734406462,-0.223116678,-0.26246769
Jul-09,0.00607358,-0.0012175,0.00246235,0.0446783,0.0337526,0.0082112,0.194923606,0.0053073,-0.0044054,0.377765561,-0.163536265,-0.055816,0.505411958,-0.198269613,-0.103693094,0.615282107,-0.145018931,-0.143368038,0.658103133,-0.136758911,-0.186674495,0.691797375,-0.204013568,-0.221874924,0.719854844,-0.231586839,-0.250402711
Aug-09,0.0070051,-0.012153,0.00235918,0.0259797,-0.0015024,0.00767203,0.14130523,0.0341946,0.0076985,0.333821363,-0.130986147,-0.035025,0.466630362,-0.214019055,-0.087291104,0.597207112,-0.176906349,-0.126861217,0.649687909,-0.138919258,-0.170521245,0.693938134,-0.193520675,-0.209117143,0.709161553,-0.243573602,-0.238416736
Sep-09,0.0122801,-0.019243,0.00233148,0.0253588,-0.032613,0.00715301,0.103371724,0.0209485,0.0137078,0.28283544,-0.08947938,-0.014956,0.438686372,-0.222204563,-0.068905659,0.570801776,-0.21563511,-0.111618332,0.649565135,-0.161928273,-0.153606132,0.694110474,-0.188654186,-0.195122285,0.713642221,-0.253077932,-0.226765139
Oct-09,0.0138378,-0.018855,0.00219967,0.033123,-0.050251,0.00689033,0.077801308,-0.016498,0.0151015,0.228046609,-0.044943,0.00248493,0.410888564,-0.213786815,-0.048926,0.538534961,-0.248520164,-0.096802762,0.64840511,-0.195269482,-0.136477706,0.691226136,-0.187009461,-0.179784163,0.724920379,-0.254264118,-0.214984592
Nov-09,0.0092312,-0.009145,0.00183819,0.0353491,-0.047242,0.00636935,0.0613288,-0.048745,0.0140414,0.176654317,-0.013048,0.0140678,0.369170449,-0.178228346,-0.028656,0.501979448,-0.261261254,-0.080921757,0.632556199,-0.224148547,-0.12049187,0.685036995,-0.186161456,-0.164151898,0.729287221,-0.240762874,-0.202747796
Dec-09,0.000588856,0.00608808,0.00128799,0.0236578,-0.021912,0.00532586,0.0490166,-0.054525,0.0124789,0.127029549,-0.00096309,0.0190337,0.306493265,-0.111390944,-0.00963,0.462344196,-0.244116128,-0.0635798,0.5944596,-0.237546675,-0.106292473,0.673222959,-0.183839838,-0.148280272,0.717768299,-0.210565751,-0.189796425
Jan-10,-0.0059694,0.0138271,0.000710681,0.00385063,0.0107704,0.00383687,0.0369736,-0.03948,0.0107272,0.08165194,-0.0057275,0.0189384,0.231897241,-0.034173,0.0063218,0.414739196,-0.203016406,-0.045089,0.542385593,-0.237749754,-0.092965895,0.652255742,-0.184499072,-0.132640839,0.695076768,-0.176239052,-0.175947296
Feb-10,-0.007952,0.0094622,0.000125745,-0.013332,0.0293773,0.00212442,0.0220169,-0.017865,0.0084938,0.0479966,-0.019367,0.0161658,0.163322177,0.0163297,0.0161923,0.355838309,-0.148851013,-0.026531,0.488647308,-0.231883921,-0.078797338,0.619224058,-0.194771214,-0.11836745,0.671704855,-0.156784123,-0.162027479
Mar-10,-0.0072024,-0.002275,-0.00058563,-0.021123,0.0210143,0.000250797,0.00253443,-0.0008973,0.00557666,0.0278932,-0.03351,0.0127297,0.10590615,0.0200512,0.0192845,0.285369866,-0.09037668,-0.009379,0.441220797,-0.223101863,-0.063329003,0.573336201,-0.21653241,-0.106041676,0.65209956,-0.162825574,-0.148029475
Apr-10,-0.006559,-0.014728,-0.0020216,-0.021713,-0.0075411,-0.0024815,-0.017862,0.00322929,0.00135541,0.0152607,-0.047021,0.0082457,0.059939,-0.013269,0.0164569,0.210184297,-0.041714,0.00384034,0.393026252,-0.21055753,-0.04757,0.520672649,-0.245290878,-0.095447356,0.630542797,-0.192040196,-0.1351223
May-10,-0.0065303,-0.025571,-0.0043766,-0.020292,-0.042574,-0.0069838,-0.033624,-0.013197,-0.0048593,0.00172527,-0.060439,0.00151,0.0277049,-0.061941,0.009182,0.1430305,-0.026244,0.0092085,0.335546632,-0.191425251,-0.033515,0.468355631,-0.274458159,-0.085781106,0.598932381,-0.237345452,-0.125351219
Jun-10,-0.0067252,-0.033367,-0.006988,-0.019814,-0.073665915,-0.013386,-0.040938,-0.052652,-0.013135,-0.01728,-0.074563215,-0.0078095,0.0080787,-0.107176332,-0.0006565,0.086091671,-0.053615,0.00589832,0.265555387,-0.164042594,-0.022765,0.421406318,-0.296767778,-0.076715162,0.553521722,-0.290198325,-0.119427835
Jul-10,-0.0049622,-0.034495,-0.007937,-0.018218,-0.093432163,-0.019302,-0.039931,-0.100973287,-0.021783,-0.03608,-0.090202877,-0.017947,-0.002957,-0.140453428,-0.011056,0.0417213,-0.106700811,-0.0028451,0.191966598,-0.135146124,-0.015462,0.374808552,-0.303989693,-0.066872225,0.502454949,-0.338723041,-0.114749334
Aug-10,-0.00050405,-0.027147,-0.0065897,-0.012191,-0.095008238,-0.021515,-0.032483,-0.137582476,-0.028499,-0.045815,-0.108205143,-0.026374,-0.010466,-0.155447342,-0.020005,0.0155135,-0.156949713,-0.012333,0.130839067,-0.121252729,-0.012307,0.3233552,-0.286433489,-0.05503,0.456164198,-0.369466397,-0.107296239
Sep-10,0.00459518,-0.010921,-0.003512,-0.00087105,-0.072562698,-0.018039,-0.020686,-0.146228613,-0.031425,-0.041809,-0.125214348,-0.031174,-0.018151,-0.147125913,-0.025849,0.0072077,-0.17973903,-0.018696,0.085220622,-0.12617744,-0.012141,0.264684338,-0.236605292,-0.040804,0.42053527,-0.369330476,-0.094754229
Oct-10,0.00423486,0.0076926,-0.0017885,0.008326,-0.030376,-0.01189,-0.009892,-0.12380769,-0.031192,-0.031605,-0.131348814,-0.033674,-0.027754,-0.120578404,-0.029837,0.00536898,-0.170828955,-0.022946,0.0500473,-0.137076338,-0.014735,0.200292586,-0.16552165,-0.027352,0.38313454,-0.334365219,-0.078762373
Nov-10,-0.0032833,0.0262763,-0.0022107,0.0055467,0.0230478,-0.0075111,-0.0066447,-0.071960444,-0.029026,-0.026936,-0.114534682,-0.03601,-0.040269,-0.085157349,-0.033886,-0.0049195,-0.132399548,-0.027516,0.0210602,-0.133901919,-0.019844,0.136385763,-0.098204935,-0.019818,0.328901896,-0.263385695,-0.062541227
Dec-10,-0.014881,0.0403989,-0.0040848,-0.013929,0.074367839,-0.008084,-0.0148,0.00180514,-0.026123,-0.034615,-0.071860774,-0.039509,-0.055738,-0.050847,-0.039258,-0.03208,-0.072758074,-0.033933,-0.0067214,-0.105371191,-0.02678,0.071291552,-0.05181,-0.020225,0.250755268,-0.162237453,-0.048888
Jan-11,-0.020574,0.0393157,-0.0052807,-0.038738,0.105990949,-0.011576,-0.030412,0.075615422,-0.023466,-0.048629,-0.017817,-0.042768,-0.07034231,-0.025358,-0.04525,-0.066491678,-0.014587,-0.041413,-0.033369,-0.064838006,-0.034523,0.0113096,-0.031085,-0.026311,0.161554931,-0.059531,-0.038928
Feb-11,-0.015299,0.0198909,-0.0046793,-0.050753,0.099605563,-0.014045,-0.045206,0.122653357,-0.021556,-0.057398,0.0276451,-0.043071,-0.07768935,-0.014929,-0.050055,-0.09102149,0.0144482,-0.04793,-0.055672,-0.032794,-0.041561,-0.029693,-0.034296,-0.033889,0.085632827,0.00140063,-0.033863
Mar-11,-0.0041992,-0.0072303,-0.0032316,-0.040072,0.0519764,-0.013192,-0.054001,0.126344224,-0.021276,-0.054872,0.0537815,-0.039315,-0.074686161,-0.019884,-0.052701,-0.09580956,0.00112988,-0.05245,-0.072151735,-0.020782,-0.047124,-0.046793,-0.053395,-0.039971,0.03122,0.000166784,-0.033416
Apr-11,0.00383786,-0.028509,-0.0018056,-0.01566,-0.015848,-0.009717,-0.054398,0.090143117,-0.021293,-0.046072,0.0597676,-0.033183,-0.06428935,-0.033665,-0.052485,-0.086002294,-0.041206,-0.054966,-0.082151662,-0.030435,-0.051129,-0.049029,-0.080685837,-0.044239,-0.0043504,-0.046933,-0.036028
May-11,0.00548114,-0.037793,-0.00053036,0.00511978,-0.073531785,-0.0055676,-0.045633,0.0260738,-0.019612,-0.040086,0.0491216,-0.027124,-0.052278,-0.045887,-0.048639,-0.07256957,-0.088460904,-0.055622,-0.08590171,-0.059084,-0.053498,-0.050553,-0.10632577,-0.047129,-0.024573,-0.107828141,-0.039457
Jun-11,0.00164351,-0.035986,0.000315089,0.0109625,-0.102287227,-0.0020208,-0.029109,-0.050311,-0.015212,-0.043038,0.024057,-0.023296,-0.043909,-0.048506,-0.041336,-0.063723659,-0.122171616,-0.054722,-0.084847058,-0.101157351,-0.054471,-0.061189,-0.123068916,-0.049145,-0.03583,-0.155682033,-0.041992
Jul-11,-0.0035766,-0.030812,0.000464957,0.00354809,-0.104590982,0.00024969,-0.012112,-0.120438814,-0.009467,-0.05085,-0.014448,-0.021043,-0.042524,-0.044823,-0.032933,-0.060741,-0.138255554,-0.052235,-0.082454203,-0.145796678,-0.054717,-0.078603572,-0.135026269,-0.05088,-0.045481,-0.185276819,-0.043989
Aug-11,-0.008981,-0.025561,-0.00018477,-0.010914,-0.092358864,0.000595273,-0.0057942,-0.165890649,-0.0049723,-0.056547,-0.066285086,-0.019017,-0.051,-0.043237,-0.026528,-0.063191904,-0.13824553,-0.048043,-0.083483581,-0.180819769,-0.055027,-0.096815721,-0.151442435,-0.052903,-0.061467,-0.198684634,-0.046533
Sep-11,-0.013695,-0.019476,-0.0011622,-0.026252,-0.075848666,-0.00088198,-0.01529,-0.178135893,-0.0029028,-0.055361,-0.126159508,-0.016094,-0.069290378,-0.051792,-0.024178,-0.070161426,-0.124354367,-0.042218,-0.089975905,-0.198020282,-0.055604,-0.111099304,-0.177006018,-0.055353,-0.08744148,-0.198917582,-0.050027
Oct-11,-0.016666,-0.015037,-0.0011145,-0.039342,-0.060073,-0.0024614,-0.035794,-0.164664256,-0.0022117,-0.051454,-0.180512088,-0.011928,-0.090191492,-0.074521139,-0.023504,-0.081865504,-0.104896665,-0.035395,-0.100083204,-0.198328829,-0.054697,-0.121796148,-0.205869952,-0.057178,-0.117945516,-0.195099543,-0.053341
Nov-11,-0.017178,-0.012375,0.000375099,-0.047539,-0.046888,-0.0019015,-0.058453,-0.139246667,-0.0013063,-0.053333,-0.212778451,-0.0068738,-0.104086404,-0.113172889,-0.020919,-0.098539708,-0.090125094,-0.02843,-0.110731141,-0.185133333,-0.049945,-0.131022818,-0.227707571,-0.056929,-0.144354958,-0.198330238,-0.054804
Dec-11,-0.015425,-0.010941,0.00291975,-0.049269,-0.038353,0.00218037,-0.075521585,-0.114201537,0.00129839,-0.064559083,-0.216488764,-0.00072246,-0.104630647,-0.164512379,-0.013914,-0.118559716,-0.09014454,-0.021998,-0.119430765,-0.162707238,-0.040037,-0.139245244,-0.236373153,-0.053423,-0.160368643,-0.215358888,-0.053173
Jan-12,-0.012564,-0.009089,0.00530479,-0.045167,-0.032405,0.0085996,-0.08450938,-0.092477964,0.00613823,-0.080961289,-0.197068946,0.00638792,-0.096621273,-0.212916777,-0.0033286,-0.135358927,-0.106925828,-0.014905,-0.127032939,-0.137301355,-0.026795,-0.145250639,-0.230733518,-0.046097,-0.166963583,-0.238274642,-0.048578
Feb-12,-0.008245,-0.0057166,0.00672861,-0.036234,-0.025746,0.0149531,-0.083773349,-0.072633684,0.0130516,-0.09468736,-0.164992548,0.0136469,-0.08956758,-0.238524333,0.0080793,-0.140320516,-0.13891877,-0.0059655,-0.13477382,-0.115870976,-0.013477,-0.146965253,-0.210879214,-0.034992,-0.16725693,-0.253453452,-0.041976
Mar-12,-0.0041518,-0.0029254,0.00766204,-0.024961,-0.017731,0.0196954,-0.074230457,-0.056084,0.0218758,-0.100482704,-0.131932276,0.0209938,-0.089520202,-0.234219503,0.018973,-0.129591765,-0.182243118,0.00578135,-0.143520835,-0.107875279,-0.0023026,-0.144391884,-0.180437977,-0.020342,-0.164206363,-0.254103892,-0.033728
Apr-12,-0.0022619,-0.0049053,0.0080306,-0.014659,-0.013547,0.0224212,-0.059826,-0.045952,0.0310209,-0.099168073,-0.106025265,0.0285595,-0.095619983,-0.210616247,0.0288091,-0.111279966,-0.226464079,0.0190926,-0.150017621,-0.12047313,0.00751641,-0.141691633,-0.150848657,-0.0043737,-0.159909332,-0.24428082,-0.023676
May-12,-0.0032678,-0.013301,0.00757343,-0.009682,-0.021132,0.023266,-0.045916,-0.046878,0.0382192,-0.093454906,-0.093765585,0.0363177,-0.104368917,-0.18612445,0.0369129,-0.099249137,-0.259656235,0.0313454,-0.150002073,-0.160050672,0.0173005,-0.144455377,-0.137002877,0.0097894,-0.15664681,-0.232011116,-0.011726
Jun-12,-0.0064222,-0.025477,0.00671384,-0.011952,-0.043684,0.0223178,-0.036913,-0.061414,0.0420133,-0.086182382,-0.099767116,0.0441937,-0.112434629,-0.175615782,0.0433117,-0.101472127,-0.277903009,0.0412908,-0.14154369,-0.225926625,0.0280992,-0.15547276,-0.151558786,0.0200152,-0.156343809,-0.224121484,0.00197613
Jul-12,-0.009088,-0.032754,0.00628546,-0.018778,-0.07153242,0.0205727,-0.033436,-0.085079722,0.0429939,-0.07860378,-0.117484411,0.0515936,-0.117945724,-0.177557685,0.0491322,-0.114397634,-0.282148667,0.0493819,-0.130057618,-0.297996499,0.0396653,-0.168795272,-0.19200555,0.0280891,-0.160469284,-0.222381077,0.016199
Aug-12,-0.01047,-0.031732,0.00667045,-0.02598,-0.089963088,0.0196698,-0.035662,-0.111094989,0.0429358,-0.071895843,-0.136840871,0.0578889,-0.11943508,-0.183728673,0.0559874,-0.130349091,-0.276087538,0.0565827,-0.125229311,-0.349619323,0.0510151,-0.175982247,-0.25001376,0.0369703,-0.170435551,-0.226965965,0.0294592
Sep-12,-0.010143,-0.021755,0.00735911,-0.029701,-0.086241376,0.020315,-0.041653,-0.129924882,0.0426329,-0.066614326,-0.147655621,0.0623283,-0.115883664,-0.186008492,0.064508679,-0.142135911,-0.261857158,0.063626697,-0.131173409,-0.364144385,0.0616058,-0.171244972,-0.312168,0.0484142,-0.185174042,-0.237800161,0.0403302
Oct-12,-0.008942,-0.009651,0.0081707,-0.029556,-0.06313782,0.0222002,-0.048334,-0.13467024,0.0427729,-0.06299235,-0.148217541,0.065194165,-0.108159785,-0.180622231,0.073793805,-0.147501729,-0.240695505,0.071332393,-0.143953639,-0.345286487,0.071582082,-0.159613623,-0.361134319,0.0618655,-0.198351277,-0.25514337,0.0502893
Nov-12,-0.0068335,0.00272337,0.0088298,-0.025919,-0.028683,0.0243595,-0.051899,-0.118645658,0.0440293,-0.061581,-0.13977756,0.067295316,-0.097814979,-0.165523441,0.082248463,-0.145354216,-0.212411243,0.080346924,-0.156268227,-0.304770108,0.080942196,-0.151148447,-0.378301893,0.075374637,-0.201901384,-0.27869633,0.0613298
Dec-12,-0.0043218,0.0131391,0.0093903,-0.020098,0.00621184,0.0263907,-0.049799,-0.080029533,0.0467057,-0.061751,-0.12371304,0.069023546,-0.086711915,-0.141443779,0.088718987,-0.135981253,-0.179796649,0.09089936,-0.1622335,-0.255645316,0.090017379,-0.151270998,-0.357932543,0.08799653,-0.191342561,-0.305956158,0.074804897
Jan-13,-0.0032167,0.015393,0.0101182,-0.014372,0.0312554,0.0283382,-0.043928,-0.031882,0.0505384,-0.062705574,-0.103414805,0.07111114,-0.077364268,-0.116962106,0.093532363,-0.122531703,-0.149366796,0.102132002,-0.161873647,-0.20944007,0.09967059,-0.158325557,-0.314031052,0.09992028,-0.173985541,-0.329878884,0.090203744
Feb-13,-0.0037631,0.00738211,0.0101971,-0.011302,0.0359142,0.0297055,-0.037221,0.00723161,0.054065,-0.063200842,-0.082731482,0.073734793,-0.072882399,-0.103863383,0.097000838,-0.109116511,-0.129609265,0.111953985,-0.156655748,-0.176497067,0.110052446,-0.167569759,-0.268855932,0.110647719,-0.162449979,-0.342387716,0.105080159
Mar-13,-0.0059496,-0.0024815,0.010688,-0.012929,0.0202936,0.0310033,-0.033027,0.0265055,0.057394,-0.062728217,-0.059736,0.077708986,-0.074680142,-0.103419428,0.10002683,-0.09964126,-0.121150167,0.119722271,-0.148910599,-0.159503038,0.121902644,-0.175162846,-0.235351704,0.121020663,-0.164200344,-0.337638931,0.118999814
Apr-13,-0.008792,0.00480234,0.0111194,-0.018505,0.009703,0.0320045,-0.032876,0.0409584,0.0603427,-0.062432,-0.022179,0.082542946,-0.081210102,-0.093711832,0.103115671,-0.095868795,-0.107259134,0.125536894,-0.14103623,-0.139663823,0.134136533,-0.180378175,-0.199737097,0.131675121,-0.176830084,-0.304328079,0.131924811
May-13,-0.011575,0.0362991,0.0106518,-0.026316,0.0386199,0.0324592,-0.037618,0.074534096,0.0621647,-0.06353673,0.0458515,0.086524258,-0.089516904,-0.044112,0.106194008,-0.099198461,-0.065243464,0.129460053,-0.135432573,-0.090989346,0.1444132,-0.18297181,-0.137877148,0.142511661,-0.193885821,-0.230236012,0.143106933
Jun-13,-0.014002,0.074227227,0.0097588,-0.034368,0.115328623,0.0315299,-0.047298,0.135622235,0.06253322,-0.067395249,0.141834077,0.088923902,-0.097096531,0.0555927,0.109238922,-0.109048456,0.0119092,0.131556766,-0.134009574,-0.0058215,0.151252207,-0.183278913,-0.044174,0.153432581,-0.20953116,-0.12002308,0.152550599
Jul-13,-0.014871,0.07949603,0.0087251,-0.040447,0.190022313,0.0291356,-0.058952,0.199725286,0.0611401,-0.07332368,0.23098072,0.089478317,-0.102879685,0.167842901,0.111678534,-0.121657336,0.096310481,0.132251259,-0.13631603,0.082763179,0.154672482,-0.181483464,0.0503585,0.163272121,-0.220825409,-0.009715,0.160810709
Aug-13,-0.013868,0.0492663,0.00778175,-0.042741,0.202989536,0.0262656,-0.069056721,0.241609455,0.0587248,-0.080358252,0.277523631,0.088430308,-0.106277389,0.248841061,0.112789829,-0.132257563,0.158877973,0.132459579,-0.14193912,0.137746072,0.155725623,-0.178173232,0.11200019,0.170678771,-0.225712469,0.065112388,0.168777232
Sep-13,-0.010891,0.000513592,0.00669677,-0.03963,0.1292759,0.0232036,-0.073998477,0.244604523,0.0547335,-0.086927822,0.264898135,0.085736804,-0.107025411,0.271109978,0.112127485,-0.136726693,0.184868602,0.132442506,-0.148678618,0.141185096,0.15476035,-0.173639737,0.123454357,0.17445579,-0.222909075,0.085101486,0.176636164
Oct-13,-0.008563,-0.027006,0.00626783,-0.033323,0.0227741,0.0207463,-0.073769885,0.212796399,0.0498819,-0.092274412,0.222499372,0.081886461,-0.10664633,0.253754807,0.110224659,-0.136202335,0.190616987,0.132424876,-0.154979986,0.119084567,0.152997601,-0.16963868,0.105537266,0.175418824,-0.214806115,0.073132576,0.184018463
Nov-13,-0.0073677,-0.022151,0.00647939,-0.026822,-0.048643,0.019444,-0.069562997,0.154346103,0.0457096,-0.095879059,0.192966023,0.078168771,-0.107180591,0.228880199,0.107874293,-0.133099727,0.200197629,0.132233814,-0.159079901,0.110234541,0.151903564,-0.168761458,0.089102639,0.175169609,-0.20499557,0.063356758,0.190122756
Dec-13,-0.007949,0.00589187,0.00696314,-0.02388,-0.043265,0.0197104,-0.063509884,0.086010745,0.0429139,-0.097878198,0.201339369,0.074443882,-0.110807544,0.221632981,0.105447166,-0.130905133,0.227844823,0.131837847,-0.160606415,0.141603447,0.152152868,-0.17255834,0.097919941,0.174470712,-0.197519458,0.080189202,0.194166153
Jan-14,-0.01251,0.0214991,0.00673522,-0.027826,0.00523973,0.0201778,-0.061149,0.0280138,0.0409241,-0.101596111,0.218036131,0.070059688,-0.120100639,0.227739104,0.102064219,-0.134472557,0.258994538,0.130402417,-0.164028562,0.195856719,0.152602634,-0.182806213,0.124324299,0.173175359,-0.197464906,0.110776997,0.195596582
Feb-14,-0.020286,0.0126871,0.00503109,-0.040745,0.0400781,0.0187295,-0.067566981,-0.008565,0.0381734,-0.110307639,0.194424167,0.064439015,-0.136623701,0.233044087,0.09689823,-0.147925233,0.268958263,0.126603752,-0.173844369,0.240275693,0.150963272,-0.199824544,0.150312605,0.170633023,-0.2095061,0.129180703,0.193899067
Mar-14,-0.030322,-0.009404,0.00306252,-0.063118144,0.0247817,0.0148288,-0.086997866,-0.018483,0.0345392,-0.126628028,0.110792469,0.0577428,-0.160996342,0.226121093,0.089272712,-0.173925688,0.246414705,0.120275996,-0.194023277,0.252626547,0.146666678,-0.223724559,0.166385171,0.166981698,-0.235676484,0.122701665,0.189299542
Apr-14,-0.033583,-0.024664,0.00200192,-0.084191437,-0.021382,0.0100955,-0.112017664,-0.016142,0.0302733,-0.145340314,0.00663224,0.0510196,-0.185787549,0.196654557,0.080155217,-0.204292076,0.20635753,0.112159748,-0.218663994,0.237612965,0.140497945,-0.248219999,0.174475145,0.162698163,-0.26699765,0.102942725,0.183270887
May-14,-0.023056,-0.024276,0.00214426,-0.086961458,-0.058344,0.0072087,-0.1277061,-0.018266,0.0259382,-0.154528438,-0.066909734,0.0453821,-0.197269097,0.136079801,0.07164771,-0.223585159,0.174699721,0.104106925,-0.234886691,0.210613897,0.133812447,-0.260805827,0.181931327,0.158171968,-0.286786001,0.091968239,0.177841718
Jun-14,-0.0045632,-0.011787,0.00321177,-0.061202,-0.060727,0.00735795,-0.124320574,-0.035945,0.0221868,-0.148200296,-0.079209983,0.0418971,-0.187830458,0.0500659,0.065100723,-0.222198772,0.16539454,0.09663066,-0.235128118,0.185688152,0.127633944,-0.255225707,0.191899994,0.154024625,-0.284926989,0.105658619,0.174339646
